Type,file,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
A-A,@A211118@A211110,2.0,3.0,0.7238760315051056,0.728605366136001,0.6896131658149242,0.728605366136001,0.6817874718949933,0.7043789306140613,0.0,1.1591233730316162,0.19960179328918454,0.0
A-A,@A211118@A211112,2.0,3.0,0.6945682790039988,0.756068334607422,0.7122176125797166,0.756068334607422,0.7118599556544064,0.6788995087281416,0.0,1.1648971080780028,0.18796725273132325,0.0
A-A,@A211118@A211115,2.0,3.0,0.657298635737982,0.7990419184937587,0.7883055326205262,0.7990419184937587,0.7590077187876477,0.6414500468723818,0.0,1.1667794227600097,0.2265706062316894,0.0
A-A,@A211118@A211116,2.0,3.0,0.7576315327099155,0.8329599892458404,0.8072144464933195,0.8329599892458404,0.798973200848784,0.7415964992799504,0.0,1.1497440338134766,0.20915241241455074,0.0
A-A,@A211118@A211117,2.0,3.0,0.707857628515048,0.7769901048667972,0.7862001194912269,0.7769901048667972,0.7451673011285308,0.6924510341867347,0.0,1.149315309524536,0.19028673171997063,0.0
A-A,@A211118@A211122,2.0,3.0,0.9227017051811188,0.8791219768674985,0.8729415863162103,0.8791219768674985,0.8628169701658688,0.9166585501353101,0.0,1.1964006423950195,0.18297705650329585,0.0
A-A,@A211118@A211123,2.0,3.0,0.924077213723516,0.85863723535622,0.8721158888456128,0.85863723535622,0.8554169836997761,0.9184228876386176,0.0,1.1787916660308837,0.18708372116088862,0.0
A-A,@A211118@A211125,2.0,3.0,0.8459073821362655,0.8198161938723096,0.8208339123447328,0.8198161938723096,0.7912010742697363,0.8381862096683296,0.0,1.192795991897583,0.1608406066894531,0.0
A-A,@A211118@A211206,2.0,3.0,0.7950777426974864,0.7127884436170546,0.7148754081120315,0.7127884436170546,0.6894667490673134,0.7812839523061282,0.0,1.2063043117523193,0.18820614814758294,0.0
A-A,@A211118@A211208,2.0,3.0,0.815716852390181,0.7190801064809699,0.7027109422960407,0.7190801064809699,0.6836560826434412,0.7993261689698592,0.0,1.17649564743042,0.16092224121093746,0.0
A-A,@A211118@A211223,2.0,3.0,0.715954881369117,0.7145435548046852,0.7074908397373229,0.7145435548046852,0.6767854634248728,0.7002336763741954,0.0,1.1841390132904053,0.1389569282531738,0.0
A-A,@A211118@A211225,2.0,3.0,0.7023016458344186,0.6826708512513936,0.6405853715092,0.6826708512513936,0.6273800181613904,0.6869256821946934,0.0,1.2002121448516845,0.1566259384155273,0.0
A-A,@A211118@A211228,2.0,3.0,0.706243022801033,0.7150529132843791,0.6561961369737125,0.7150529132843791,0.6380734932352823,0.6916546311329167,0.0,1.1864925861358642,0.16939244270324705,0.0
A-I,@A211118@I211102,2.0,3.0,0.6042856320344343,0.6764950554292012,0.700633621599662,0.6764950554292012,0.6374977907647121,0.5817316603101799,0.0,1.174381637573242,0.22595744132995602,0.0
A-I,@A211118@I211103,2.0,3.0,0.7407140847069723,0.6946818673683535,0.6978309702323736,0.6946818673683535,0.6618550636555317,0.7255004183109588,0.0,1.1889410018920898,0.177109146118164,0.0
A-I,@A211118@I211104,2.0,3.0,0.7451414310319721,0.6994914707805326,0.7305858652086584,0.6994914707805326,0.681409656465634,0.7304365653664252,0.0,1.2801712989807128,0.1796257019042968,0.0
A-I,@A211118@I211108,2.0,3.0,0.7852983407969429,0.7433222747735682,0.7590784503423905,0.7433222747735682,0.7156296740199108,0.7728965560155991,0.0,1.1755555629730225,0.191907787322998,0.0
A-I,@A211118@I211110,2.0,3.0,0.7627080559432763,0.7837483667014007,0.7504727673664988,0.7837483667014007,0.7513275620549942,0.7503687370957941,0.0,1.1679728031158447,0.19836611747741695,0.0
A-I,@A211118@I211112,2.0,3.0,0.7942510756396362,0.7988195728123915,0.7750066524198863,0.7988195728123915,0.775339690111253,0.7826701287813005,0.0,1.1630980014801025,0.2136705875396728,0.0
A-I,@A211118@I211115,2.0,3.0,0.8131482241270334,0.8047332811227721,0.8036703529287076,0.8047332811227721,0.7832805851577501,0.8035954661144469,0.0,1.143441343307495,0.19534702301025392,0.0
A-I,@A211118@I211118,2.0,3.0,0.926396798522395,0.9035963689508589,0.9077052130716279,0.9035963689508589,0.891496043185955,0.9222091079153015,0.0,1.1492347240447998,0.1951603412628174,0.0
A-I,@A211118@I211119,2.0,3.0,0.914033595192412,0.8758217902727277,0.8963088033540616,0.8758217902727277,0.8614309159794397,0.9089336059993999,0.0,1.1981526851654052,0.18854928016662598,0.0
A-I,@A211118@I211122,2.0,3.0,0.9082115297929599,0.8742849505116392,0.8860239073355733,0.8742849505116392,0.8573712587171561,0.9030066012767497,0.0,1.1679993152618409,0.1920366764068603,0.0
A-A,@A211122@A211102,2.0,3.0,0.7582760912291616,0.6924329728550432,0.6918683532577927,0.6924329728550432,0.6834627810444998,0.7451418373456421,0.0,1.7512961864471435,0.15885400772094718,0.0
A-A,@A211122@A211105,2.0,3.0,0.7682701253821275,0.6866151859249127,0.699804815789033,0.6866151859249127,0.6774441521019495,0.7553416549033101,0.0,1.6771350383758545,0.15553507804870606,0.0
A-A,@A211122@A211108,2.0,3.0,0.8481426465824736,0.7185036544493048,0.7378162004808803,0.7185036544493048,0.714420375536619,0.8349523367087712,0.0,1.664208459854126,0.20409035682678217,0.0
A-A,@A211122@A211109,2.0,3.0,0.8250019836366974,0.732777428967584,0.7458574533179398,0.732777428967584,0.7254928720087739,0.813670457242722,0.0,1.7468144416809082,0.1822318077087402,0.0
A-A,@A211122@A211110,2.0,3.0,0.7525396822045973,0.7406344938920781,0.7078055613015358,0.7406344938920781,0.6934212379045464,0.7347432680819352,0.0,1.6954530239105225,0.20038032531738276,0.0
A-A,@A211122@A211112,2.0,3.0,0.692238547418722,0.7480788228618621,0.7054049907966566,0.7480788228618621,0.6931931157513581,0.6764992211555706,0.0,1.6541473865509033,0.1934531688690185,0.0
A-A,@A211122@A211115,2.0,3.0,0.8082634350471791,0.827690393083726,0.8132162944115375,0.827690393083726,0.8074562632525755,0.7931700639056464,0.0,1.6016590595245361,0.21986279487609858,0.0
A-A,@A211122@A211116,2.0,3.0,0.7693692286668098,0.8457780689585686,0.8205746293072756,0.8457780689585686,0.815131197619596,0.7539973760250647,0.0,1.6330620765686035,0.20483484268188473,0.0
A-A,@A211122@A211117,2.0,3.0,0.7287106083189561,0.7973349741295156,0.7936195171640663,0.7973349741295156,0.766373231898462,0.7143559092633444,0.0,1.6725842475891113,0.18967394828796383,0.0
A-A,@A211122@A211118,2.0,3.0,0.9141207590157725,0.86269933529806,0.8905591616508873,0.86269933529806,0.8621365700934845,0.9092990474198694,0.0,1.5564565658569336,0.15462346076965333,0.0
A-A,@A211122@A211123,2.0,3.0,0.9382004395509218,0.8794142820231224,0.9145773069396554,0.8794142820231224,0.8839286868286671,0.9335887093341526,0.0,1.4748138427734374,0.17519960403442383,0.0
A-A,@A211122@A211125,2.0,3.0,0.877151924876738,0.8375806165648267,0.8528213963185536,0.8375806165648267,0.8349285040770222,0.8706282682128526,0.0,1.5281026363372803,0.15342731475830074,0.0
A-A,@A211122@A211206,2.0,3.0,0.8113801784678086,0.7109931384561166,0.7210770412694802,0.7109931384561166,0.7056726971257923,0.7984104501410394,0.0,1.4899389266967773,0.17565011978149409,0.0
A-A,@A211122@A211208,2.0,3.0,0.8389398619186046,0.7284073779225381,0.7340231449615204,0.7284073779225381,0.7125878746317736,0.8244890634073154,0.0,1.643631935119629,0.15905756950378416,0.0
A-A,@A211122@A211223,2.0,3.0,0.7174714896927266,0.7138847937289041,0.7062007790826804,0.7138847937289041,0.676282330499794,0.7019039021606626,0.0,1.6036038398742676,0.13566508293151852,0.0
A-A,@A211122@A211225,2.0,3.0,0.7319475021864951,0.7081563179413087,0.6944658732947213,0.7081563179413087,0.6708597212384205,0.7178984422201705,0.0,1.5780832290649414,0.15527524948120114,0.0
A-A,@A211122@A211228,2.0,3.0,0.6922039271755264,0.6995973874036279,0.6487323607301938,0.6995973874036279,0.6320516646215445,0.676604999197162,0.0,1.5780544757843018,0.1598223686218261,0.0
A-I,@A211122@I211102,2.0,3.0,0.5874957066250003,0.6385794503778841,0.6652090612131014,0.6385794503778841,0.6123234828063049,0.5630013151016089,0.0,1.592091941833496,0.22457480430603027,0.0
A-I,@A211122@I211103,2.0,3.0,0.7168549790934606,0.6733689994686161,0.6704604751356374,0.6733689994686161,0.6495769210223362,0.7002646538428767,0.0,1.536210823059082,0.1774921894073486,0.0
A-I,@A211122@I211104,2.0,3.0,0.7086515719859598,0.6564619256515409,0.687795317701404,0.6564619256515409,0.6481017456749736,0.6917228274296932,0.0,1.5920173168182372,0.16681656837463374,0.0
A-I,@A211122@I211108,2.0,3.0,0.7529361602090887,0.7024566083687258,0.7150344558241805,0.7024566083687258,0.6805661778142278,0.7387143704502737,0.0,1.5677088737487792,0.1883193969726562,0.0
A-I,@A211122@I211110,2.0,3.0,0.7702367705043514,0.7851135046439311,0.771308960620235,0.7851135046439311,0.7605597373298104,0.7580857879159233,0.0,1.5515047550201415,0.20074267387390132,0.0
A-I,@A211122@I211112,2.0,3.0,0.7892977961703945,0.7600676972705158,0.7770881386317977,0.7600676972705158,0.7494156039185216,0.7773752927222191,0.0,1.493406629562378,0.208588695526123,0.0
A-I,@A211122@I211115,2.0,3.0,0.8219868930262472,0.8186641126291146,0.8125887915510482,0.8186641126291146,0.8011176853583993,0.812871517801727,0.0,1.5865670204162599,0.1985671520233154,0.0
A-I,@A211122@I211118,2.0,3.0,0.9136471013377412,0.8622381302885345,0.8986431056724127,0.8622381302885345,0.8587441133427337,0.9086673941120749,0.0,1.5354758739471435,0.19657011032104488,0.0
A-I,@A211122@I211119,2.0,3.0,0.911230224812656,0.8728332080575895,0.8861985479599065,0.8728332080575895,0.8641857579612917,0.905966646064638,0.0,1.541409158706665,0.17888016700744622,0.0
A-I,@A211122@I211122,2.0,3.0,0.9325993135859113,0.9234410358284773,0.9308757796382091,0.9234410358284773,0.9256348559766762,0.9287593684384238,0.0,1.526768398284912,0.19786276817321777,0.0
A-A,@A211123@A211102,2.0,3.0,0.7763782644966983,0.6964979194736691,0.6980287580243905,0.6964979194736691,0.6744907479317671,0.7641788335015791,0.0,1.5419777870178222,0.1515170574188232,0.0
A-A,@A211123@A211105,2.0,3.0,0.7829920030127154,0.7022822911652838,0.7067162271324855,0.7022822911652838,0.6801943048285922,0.7708647206562483,0.0,1.5448365688323975,0.1453498363494873,0.0
A-A,@A211123@A211108,2.0,3.0,0.8570160828156714,0.7317910752150243,0.7345114385233563,0.7317910752150243,0.7115498725789952,0.8445754092857982,0.0,1.561271333694458,0.18965010643005367,0.0
A-A,@A211123@A211109,2.0,3.0,0.8351722590108114,0.747412157637713,0.7500238144367042,0.747412157637713,0.7242990891377888,0.8245442595249927,0.0,1.531099224090576,0.1836544036865234,0.0
A-A,@A211123@A211110,2.0,3.0,0.8320096432137571,0.7921716042618626,0.7737582391190967,0.7921716042618626,0.7699898517631915,0.819418549927516,0.0,1.5777918338775634,0.205054759979248,0.0
A-A,@A211123@A211112,2.0,3.0,0.7700381241204968,0.7867485896162475,0.758721537426573,0.7867485896162475,0.7602800585900322,0.7578374399269061,0.0,1.5937735557556152,0.18934311866760253,0.0
A-A,@A211123@A211115,2.0,3.0,0.8118019550609065,0.8332726086700772,0.8146035135053353,0.8332726086700772,0.809755890864199,0.7968298550174175,0.0,1.589233160018921,0.21959280967712402,0.0
A-A,@A211123@A211116,2.0,3.0,0.7760455264236769,0.8394375183513336,0.8256237952934546,0.8394375183513336,0.8192533618408886,0.7607805643109644,0.0,1.5790982246398926,0.21200499534606934,0.0
A-A,@A211123@A211117,2.0,3.0,0.7308584501786177,0.8092918558869924,0.8037076634138387,0.8092918558869924,0.7737838041408345,0.7174737406967646,0.0,1.5389906883239746,0.18743681907653803,0.0
A-A,@A211123@A211118,2.0,3.0,0.9116801708173167,0.8498858249401524,0.8783245732623854,0.8498858249401524,0.8519124813069103,0.9067287610224668,0.0,1.3929686069488525,0.13556370735168455,0.0
A-A,@A211123@A211122,2.0,3.0,0.9443158783222453,0.9002560681631051,0.9197979785316619,0.9002560681631051,0.9050486651464189,0.9399262090623915,0.0,1.694072151184082,0.1915625095367431,0.0
A-A,@A211123@A211125,2.0,3.0,0.8787157728525194,0.8480500479136172,0.8412972500463235,0.8480500479136172,0.8361257203498067,0.8723149270445232,0.0,1.6014166355133057,0.1675493240356445,0.0
A-A,@A211123@A211206,2.0,3.0,0.8234164751465528,0.7202249812291958,0.741038481107641,0.7202249812291958,0.7095388242216784,0.8112513550462671,0.0,1.5362706184387207,0.1674399375915527,0.0
A-A,@A211123@A211208,2.0,3.0,0.8476057816537468,0.7508249982810274,0.7348236042395092,0.7508249982810274,0.7227340333018091,0.8339182614462027,0.0,1.4981004238128661,0.155869197845459,0.0
A-A,@A211123@A211223,2.0,3.0,0.710066433294438,0.7062841454175484,0.6875222882260307,0.7062841454175484,0.6549469301489621,0.6949218204479098,0.0,1.5393561363220214,0.13392462730407712,0.0
A-A,@A211123@A211225,2.0,3.0,0.7258373796056906,0.7050850149830102,0.6924610062711652,0.7050850149830102,0.6581250906851502,0.712075372365873,0.0,1.5612148284912108,0.15661988258361811,0.0
A-A,@A211123@A211228,2.0,3.0,0.7030436775893016,0.7123337786748112,0.6756410470016168,0.7123337786748112,0.6442354890428961,0.6887340224677599,0.0,1.4597546100616454,0.1647447109222412,0.0
A-I,@A211123@I211102,2.0,3.0,0.5955837302430298,0.660483865874721,0.6849434179822596,0.660483865874721,0.6263045512751079,0.5756520374912762,0.0,1.5367294311523438,0.21435871124267575,0.0
A-I,@A211123@I211103,2.0,3.0,0.724112872899696,0.663943183617614,0.6716290088972358,0.663943183617614,0.6334779508448612,0.7077478318801381,0.0,1.5955125331878661,0.17830104827880855,0.0
A-I,@A211123@I211104,2.0,3.0,0.734646460081449,0.6933784570113415,0.7052789908665676,0.6933784570113415,0.6674590752384396,0.7192878573608519,0.0,1.4568222999572753,0.15816826820373536,0.0
A-I,@A211123@I211108,2.0,3.0,0.7693203006340419,0.7259102864678921,0.7325261042380593,0.7259102864678921,0.689340996763262,0.7560475659452162,0.0,1.5074398994445801,0.1808352470397949,0.0
A-I,@A211123@I211110,2.0,3.0,0.8750650191573346,0.8167774615935176,0.8064009995178182,0.8167774615935176,0.8040945564794237,0.8678639044267589,0.0,1.5985124111175537,0.1989235401153564,0.0
A-I,@A211123@I211112,2.0,3.0,0.8815092619962558,0.7967737987791443,0.8020275611964033,0.7967737987791443,0.7903697813507031,0.8746634578435751,0.0,1.5132972717285156,0.19287414550781248,0.0
A-I,@A211123@I211115,2.0,3.0,0.8273636353555627,0.8435681203376099,0.82802875421586,0.8435681203376099,0.8179986310785076,0.8186230194957552,0.0,1.4769883632659913,0.19128785133361811,0.0
A-I,@A211123@I211118,2.0,3.0,0.9122636311519475,0.8582849909783915,0.8807769473283926,0.8582849909783915,0.8508584988244211,0.9072349256622697,0.0,1.5418580055236817,0.18743495941162108,0.0
A-I,@A211123@I211119,2.0,3.0,0.9125791912536654,0.87834470903562,0.8805082315105371,0.87834470903562,0.8575168994627991,0.9074394203074547,0.0,1.533840799331665,0.18675231933593744,0.0
A-I,@A211123@I211122,2.0,3.0,0.9268741380772372,0.9103967089195155,0.9059739389396325,0.9103967089195155,0.901284590370518,0.9227316180980887,0.0,1.5342630863189697,0.18585515022277832,0.0
A-A,@A211125@A211102,2.0,3.0,0.759139742375182,0.7039394830087642,0.7040203595716614,0.7039394830087642,0.6833004119052724,0.7461982907243062,0.0,1.2500608921051026,0.13351984024047847,0.0
A-A,@A211125@A211105,2.0,3.0,0.7907807584954144,0.7287845404476002,0.7236915677151743,0.7287845404476002,0.7079269045429777,0.7792167097561652,0.0,1.2813384056091308,0.1544592380523681,0.0
A-A,@A211125@A211108,2.0,3.0,0.8451016508317408,0.73615795870994,0.7377164664830849,0.73615795870994,0.7112866574096124,0.8317962532876042,0.0,1.3055819511413573,0.19473037719726558,0.0
A-A,@A211125@A211109,2.0,3.0,0.8179914714957075,0.7494655451214526,0.7405099422605331,0.7494655451214526,0.7205614612075546,0.8063708888636161,0.0,1.287090015411377,0.17607660293579094,0.0
A-A,@A211125@A211110,2.0,3.0,0.7311831725075523,0.7381170725627074,0.6992482361447562,0.7381170725627074,0.692559903608827,0.7120218681340313,0.0,1.3166229248046875,0.19336371421813958,0.0
A-A,@A211125@A211112,2.0,3.0,0.6777227373891457,0.7620657654190655,0.7229450738088952,0.7620657654190655,0.7160212766542104,0.661319555505858,0.0,1.2738187789916993,0.17103109359741206,0.0
A-A,@A211125@A211115,2.0,3.0,0.7890825826878581,0.8244468676910532,0.7967981224686939,0.8244468676910532,0.7828296899358103,0.7726710421438179,0.0,1.8522903442382812,0.2567735195159912,0.0
A-A,@A211125@A211116,2.0,3.0,0.7682220877340258,0.8314768942288456,0.8173923879792705,0.8314768942288456,0.8065615369278714,0.7524249265816549,0.0,1.398149299621582,0.20107231140136714,0.0
A-A,@A211125@A211117,2.0,3.0,0.7282162813411499,0.8163084385763977,0.8265775085388393,0.8163084385763977,0.7884814816702563,0.7140096326414931,0.0,1.3047633171081543,0.19231357574462887,0.0
A-A,@A211125@A211118,2.0,3.0,0.9105523232407577,0.8525790619023317,0.879257415644604,0.8525790619023317,0.8514037400507984,0.9055508178127931,0.0,1.307051658630371,0.14687094688415528,0.0
A-A,@A211125@A211122,2.0,3.0,0.9177361433264878,0.8622129992341963,0.8857153763664201,0.8622129992341963,0.8543969320807939,0.911266010190188,0.0,1.2903693199157715,0.17513508796691893,0.0
A-A,@A211125@A211123,2.0,3.0,0.9218638691307502,0.8705206829693088,0.8881227328813115,0.8705206829693088,0.8609241975369066,0.9160222473345995,0.0,1.325798511505127,0.17741131782531733,0.0
A-A,@A211125@A211206,2.0,3.0,0.8272005775302358,0.7318465265446314,0.7512676383811866,0.7318465265446314,0.7238789249246432,0.8153265408253659,0.0,1.3326006412506104,0.17673463821411128,0.0
A-A,@A211125@A211208,2.0,3.0,0.8507166505167959,0.7595709817814424,0.7392477264120301,0.7595709817814424,0.7270744860725638,0.8373193824571817,0.0,1.2809067249298096,0.14796814918518061,0.0
A-A,@A211125@A211223,2.0,3.0,0.6966366394399067,0.70678333837406,0.6751952958916652,0.70678333837406,0.6504934335913637,0.6801075755375062,0.0,1.287503957748413,0.13375482559204097,0.0
A-A,@A211125@A211225,2.0,3.0,0.6888174831866074,0.6770603843082504,0.6655221051115638,0.6770603843082504,0.6273428136435405,0.6728769349683497,0.0,1.3219716548919678,0.15901379585266112,0.0
A-A,@A211125@A211228,2.0,3.0,0.6806985098904628,0.6938234098992375,0.6717293755182026,0.6938234098992375,0.6363978749622936,0.6641946268318696,0.0,1.2850023746490478,0.16270613670349118,0.0
A-I,@A211125@I211102,2.0,3.0,0.5927172447749874,0.6886095815270867,0.6779556767291289,0.6886095815270867,0.629088899486711,0.5702893958735086,0.0,1.2873162269592284,0.20698146820068358,0.0
A-I,@A211125@I211103,2.0,3.0,0.7036914548411277,0.6689830203720883,0.6454557045151661,0.6689830203720883,0.6265389060304865,0.6867339117513112,0.0,1.2891615867614745,0.17764177322387692,0.0
A-I,@A211125@I211104,2.0,3.0,0.7375564292995487,0.708211814399481,0.7234267550545783,0.708211814399481,0.6828574392154422,0.7224856209393496,0.0,1.3081610679626465,0.166818618774414,0.0
A-I,@A211125@I211108,2.0,3.0,0.7469502146892134,0.7286869960941581,0.7169197659707233,0.7286869960941581,0.6800899289184644,0.7327131996742543,0.0,1.31018385887146,0.17699975967407228,0.0
A-I,@A211125@I211110,2.0,3.0,0.7442475466390509,0.768919567955087,0.7350549525478762,0.768919567955087,0.7284602965306608,0.7309760578379807,0.0,1.287612295150757,0.18118577003479,0.0
A-I,@A211125@I211112,2.0,3.0,0.7708062370676914,0.751753403312892,0.7363963277787929,0.751753403312892,0.7193342315560614,0.7580653980909028,0.0,1.3231770992279053,0.1976716041564941,0.0
A-I,@A211125@I211115,2.0,3.0,0.7987638194298133,0.8214425052375892,0.7819306509791685,0.8214425052375892,0.7723688781839417,0.7887620452437998,0.0,1.2702314376831054,0.18205027580261227,0.0
A-I,@A211125@I211118,2.0,3.0,0.9085366044082777,0.8585533185600237,0.8734030444586551,0.8585533185600237,0.8467686352479781,0.9033087974396727,0.0,1.2991580009460448,0.18430595397949215,0.0
A-I,@A211125@I211119,2.0,3.0,0.9039482496470332,0.8563037350471289,0.8683839331627017,0.8563037350471289,0.8287154661290282,0.8983235553217996,0.0,1.3710020542144776,0.19119691848754877,0.0
A-I,@A211125@I211122,2.0,3.0,0.8870478392237897,0.8536997746795407,0.8586037371986726,0.8536997746795407,0.8205719180511911,0.8807355913266344,0.0,1.3702531814575196,0.1964634418487549,0.0
A-A,@A211206@A211102,2.0,3.0,0.7266818432475998,0.6935058705156397,0.7104575442353674,0.6935058705156397,0.6801892101510829,0.7124800317226928,0.0,1.7133877277374268,0.15372800827026362,0.0
A-A,@A211206@A211105,2.0,3.0,0.7391630853750387,0.7194260438162604,0.7104365991121924,0.7194260438162604,0.7064851860847345,0.7254922756148013,0.0,1.7859630584716797,0.14775638580322262,0.0
A-A,@A211206@A211108,2.0,3.0,0.8234018288908013,0.7482453915403692,0.718725783129659,0.7482453915403692,0.7250472159169282,0.8087744519595226,0.0,1.8230958938598634,0.23192796707153315,0.0
A-A,@A211206@A211109,2.0,3.0,0.7883407502454041,0.7545727830381515,0.7274023357293478,0.7545727830381515,0.732144315804272,0.7754287563861548,0.0,1.7719332218170165,0.17612571716308592,0.0
A-A,@A211206@A211110,2.0,3.0,0.809648280244289,0.7281523494164854,0.7039877941599915,0.7281523494164854,0.7044635911622447,0.7951126457045706,0.0,1.7624191761016845,0.20401577949523916,0.0
A-A,@A211206@A211112,2.0,3.0,0.737121344733438,0.7193263327149231,0.6692922440262724,0.7193263327149231,0.6659844032170213,0.7220780733032782,0.0,1.7748651027679443,0.17833676338195797,0.0
A-A,@A211206@A211115,2.0,3.0,0.8464022524899534,0.7223815156707436,0.737663854415565,0.7223815156707436,0.7106302038157304,0.8320883676829908,0.0,1.728045654296875,0.22846093177795407,0.0
A-A,@A211206@A211116,2.0,3.0,0.8387029264197723,0.7227174547999151,0.729848273584525,0.7227174547999151,0.6940533079166624,0.823464280382446,0.0,1.7233546733856202,0.20720367431640624,0.0
A-A,@A211206@A211117,2.0,3.0,0.668853192417662,0.6614928615230036,0.671766118321451,0.6614928615230036,0.6218158369040286,0.6499627770294889,0.0,1.7066704273223876,0.19189691543579102,0.0
A-A,@A211206@A211118,2.0,3.0,0.750210688607308,0.6801981082836781,0.719990507429108,0.6801981082836781,0.6623682212964394,0.7361262165459451,0.0,1.8115089416503907,0.14374594688415526,0.0
A-A,@A211206@A211122,2.0,3.0,0.8169862358187727,0.7158610489438775,0.7132221735565755,0.7158610489438775,0.6837001612150757,0.802762898283552,0.0,1.770871925354004,0.17620749473571773,0.0
A-A,@A211206@A211123,2.0,3.0,0.8217029891627963,0.7164230222083752,0.7221101183248424,0.7164230222083752,0.6948848566633246,0.808317729229268,0.0,1.649454116821289,0.1842720508575439,0.0
A-A,@A211206@A211125,2.0,3.0,0.7411358419734496,0.6844141295079983,0.6852808070678515,0.6844141295079983,0.6491520626307404,0.727565493180695,0.0,1.6683791637420655,0.16971635818481445,0.0
A-A,@A211206@A211208,2.0,3.0,0.9239911377583979,0.8517041633614166,0.8485292066304945,0.8517041633614166,0.8261655928790053,0.9168003652718196,0.0,1.6470226764678955,0.16122951507568353,0.0
A-A,@A211206@A211223,2.0,3.0,0.7411640606767794,0.7075816874180416,0.7145548183922792,0.7075816874180416,0.6999699971680844,0.7267051460816989,0.0,1.6576340198516846,0.131681489944458,0.0
A-A,@A211206@A211225,2.0,3.0,0.7384008839197345,0.7239926957355698,0.7025825448952114,0.7239926957355698,0.6959444354031249,0.7251740692064633,0.0,1.631861114501953,0.15571708679199214,0.0
A-A,@A211206@A211228,2.0,3.0,0.6986124601441673,0.700352063485013,0.6585674291379146,0.700352063485013,0.6397296865528148,0.6832718562525718,0.0,1.7760301589965821,0.16050000190734856,0.0
A-I,@A211206@I211102,2.0,3.0,0.542130665517796,0.6391440533554538,0.6302141364355592,0.6391440533554538,0.5964905506950442,0.518358608411474,0.0,1.753743314743042,0.21211977005004878,0.0
A-I,@A211206@I211103,2.0,3.0,0.6786902719219821,0.6874438026779007,0.6706829895706152,0.6874438026779007,0.6634021340604613,0.6614856621996063,0.0,1.7792498111724853,0.1622681617736816,0.0
A-I,@A211206@I211104,2.0,3.0,0.6797160834174438,0.7073026793328634,0.6978182493862484,0.7073026793328634,0.6879792776574634,0.66280787302923,0.0,1.7619192600250244,0.1743393898010253,0.0
A-I,@A211206@I211108,2.0,3.0,0.7098789304950873,0.7047501925299129,0.6873817763289007,0.7047501925299129,0.6800270581344066,0.6942696247295709,0.0,1.7553189754486085,0.18309884071350094,0.0
A-I,@A211206@I211110,2.0,3.0,0.7816972948171209,0.7326293472124727,0.7227249561169075,0.7326293472124727,0.7110098949094922,0.7691050382158554,0.0,1.7487195968627929,0.19378948211669922,0.0
A-I,@A211206@I211112,2.0,3.0,0.7911682595986469,0.7459848256218653,0.7394388339294212,0.7459848256218653,0.7288220491112064,0.7791587774070979,0.0,1.7098637580871583,0.20268139839172364,0.0
A-I,@A211206@I211115,2.0,3.0,0.7649105687450793,0.7124189045458557,0.7190505670652113,0.7124189045458557,0.6896488515781434,0.7516537347189524,0.0,1.6544291973114014,0.20795850753784176,0.0
A-I,@A211206@I211118,2.0,3.0,0.7491622666425753,0.6668240062232614,0.6774491313604696,0.6668240062232614,0.6386082031782448,0.7346888621590251,0.0,1.6527478218078613,0.18190231323242184,0.0
A-I,@A211206@I211119,2.0,3.0,0.7510358215979437,0.6792799123568716,0.6969390073510031,0.6792799123568716,0.6569794313359892,0.7361837752796223,0.0,1.6682069778442383,0.19706373214721676,0.0
A-I,@A211206@I211122,2.0,3.0,0.7570830525343318,0.6733363936260142,0.697069318767131,0.6733363936260142,0.6567814588864417,0.743036569336537,0.0,1.7678588390350343,0.18821840286254876,0.0
A-A,@A211208@A211102,2.0,3.0,0.712021266066202,0.6819877616568392,0.6504714294479267,0.6819877616568392,0.6469743930758687,0.6972930114162758,0.0,1.4555498600006103,0.14101200103759762,0.0
A-A,@A211208@A211105,2.0,3.0,0.725335053830136,0.6774871889166083,0.662674636179873,0.6774871889166083,0.6537008128565632,0.7108931584496967,0.0,1.4802040100097655,0.14351005554199214,0.0
A-A,@A211208@A211108,2.0,3.0,0.8137962230012439,0.707186922039555,0.6886423432468981,0.707186922039555,0.6836183174872545,0.7980244079172765,0.0,1.4684381008148193,0.190941572189331,0.0
A-A,@A211208@A211109,2.0,3.0,0.7762507679507786,0.7078285054913276,0.6910248361246784,0.7078285054913276,0.6854101105022542,0.7622180371556059,0.0,1.3723178863525392,0.1743129253387451,0.0
A-A,@A211208@A211110,2.0,3.0,0.6824925427643176,0.6300357434486963,0.5827407034573814,0.6300357434486963,0.5826533297874423,0.659402303593082,0.0,1.3078712940216064,0.1793596744537353,0.0
A-A,@A211208@A211112,2.0,3.0,0.5700985952955244,0.5814749866990125,0.5388420274537662,0.5814749866990125,0.528769565699956,0.5468286286533116,0.0,1.4364495754241944,0.17859201431274413,0.0
A-A,@A211208@A211115,2.0,3.0,0.7709338755447638,0.6535659804082063,0.6383466895162652,0.6535659804082063,0.6286824711011658,0.749831219584186,0.0,1.3951305389404296,0.20759525299072265,0.0
A-A,@A211208@A211116,2.0,3.0,0.7645948109247799,0.6610190666454893,0.6613300026477247,0.6610190666454893,0.6352420103363703,0.7424583754783948,0.0,1.3680799007415771,0.21379933357238765,0.0
