Type,file,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
A-A,@A211116@A211115,1.5811388300841898,1.5811388300841898,0.00016120351512135885,0.0015243365991457851,0.002792337019743795,0.0015243365991457851,0.002525878701774675,0.00017627545701659784,0.0,0.10339159648470769,0.0037862844604863123,0.0
A-A,@A211116@A211117,1.5811388300841898,1.5811388300841898,0.0004503236883259261,0.0008883689193399992,0.010861582937675942,0.0008883689193399992,0.01148775973048595,0.0007181599922219845,0.0,0.07700393734158369,0.014332197439311611,0.0
A-A,@A211116@A211118,1.5811388300841898,1.5811388300841898,4.8892643420417334e-05,4.094248555918895e-05,0.00021187399751108917,4.094248555918895e-05,0.00010672020799917148,5.10294295306658e-05,0.0,0.0479254424395173,0.005643412161162114,0.0
A-A,@A211116@A211122,1.5811388300841898,1.5811388300841898,1.1680768761716586e-05,1.364288120549721e-05,0.0017186087788088433,1.364288120549721e-05,0.0011827581669003164,2.268444624157849e-05,0.0,0.10008080275780748,0.002931981524261307,0.0
A-A,@A211116@A211123,1.5811388300841898,1.5811388300841898,3.285943761749147e-05,4.6474901834692776e-05,0.0006523880636760057,4.6474901834692776e-05,0.0005056422937218768,3.039528045389602e-05,0.0,0.011058323705165025,0.003573211361441723,0.0
A-A,@A211116@A211125,1.5811388300841898,1.5811388300841898,0.00026663233188039913,0.0006462382587039577,0.0008640614955528086,0.0006462382587039577,0.0005093264277185056,0.00029498374533795506,0.0,0.016305628841385606,0.0036994170889784843,0.0
A-A,@A211116@A211206,1.5811388300841898,1.5811388300841898,0.00012259458268920696,0.0002949642007358059,0.0032273166024775293,0.0002949642007358059,0.003456666941938676,0.0001802402394316552,0.0,0.06688582865718185,0.006924857019569631,0.0
A-A,@A211116@A211208,1.5811388300841898,1.5811388300841898,3.874082541590142e-05,0.00011076552513157978,0.0017079503847250096,0.00011076552513157978,0.0018357635216737433,3.5251467789819615e-05,0.0,0.09466569912036862,0.006614161125391109,0.0
A-A,@A211116@A211223,1.5811388300841898,1.5811388300841898,5.5076724958782464e-05,0.00011418122473452882,0.004226578356297014,0.00011418122473452882,0.0013239341424201142,5.54116746389231e-05,0.0,0.06290422563230089,0.02511393398574218,0.0
A-A,@A211116@A211225,1.5811388300841898,1.5811388300841898,0.00063448869820878,0.0006506076141780095,0.008194407039431825,0.0006506076141780095,0.0049859164603693945,0.0007174907412555339,0.0,0.08283854312707292,0.016725940995186837,0.0
A-A,@A211116@A211228,1.5811388300841898,1.5811388300841898,0.0006127290819775428,0.0002535095944731997,0.021326080500621274,0.0002535095944731997,0.016290104930660358,0.00047081819660752027,0.0,0.07963851822645544,0.018376407338341547,0.0
A-I,@A211116@I211102,1.5811388300841898,1.5811388300841898,2.7851927369763316e-05,6.004193998972519e-05,0.00034607259837844456,6.004193998972519e-05,0.00013471628881464877,2.7545400207141188e-05,0.0,0.05017955896655501,0.023564333453327018,0.0
A-I,@A211116@I211103,1.5811388300841898,1.5811388300841898,5.167113831998294e-05,7.607694121659515e-05,0.001647558507665557,7.607694121659515e-05,0.0014128194335891221,7.539815904225094e-05,0.0,0.11115524879713277,0.014587026614158958,0.0
A-I,@A211116@I211104,1.5811388300841898,1.5811388300841898,6.878287226669066e-05,8.059564827140163e-05,0.005034918740738059,8.059564827140163e-05,0.002765950441664414,0.0001509943550021347,0.0,0.1126916021882272,0.008540942948255036,0.0
A-I,@A211116@I211108,1.5811388300841898,1.5811388300841898,2.0704470727314445e-05,0.0002694262147892582,0.001852975688120822,0.0002694262147892582,0.0013429780299535905,6.475036795720794e-05,0.0,0.09484048965610128,0.008680664355501704,0.0
A-I,@A211116@I211110,1.5811388300841898,1.5811388300841898,0.00018144143033094952,0.0002288287075354255,0.008198376154009058,0.0002288287075354255,0.002259458359059635,0.0001766849241183242,0.0,0.06395376108135799,0.012853563341420468,0.0
A-I,@A211116@I211112,1.5811388300841898,1.5811388300841898,2.2747553416061642e-05,3.870282359699615e-05,0.007369637952106182,3.870282359699615e-05,0.0013507535315519159,6.335592980166479e-05,0.0,0.10502872592496386,0.0059627462559035446,0.0
A-I,@A211116@I211115,1.5811388300841898,1.5811388300841898,3.0905769528614045e-05,7.181799120460892e-05,8.974070708952002e-05,7.181799120460892e-05,0.00012221707182173333,3.267230478894951e-05,0.0,0.07750544655491974,0.011103730143216731,0.0
A-I,@A211116@I211118,1.5811388300841898,1.5811388300841898,2.9861185484819606e-05,6.50234996550708e-05,0.00012630319650928297,6.50234996550708e-05,9.67683758285171e-05,3.123478889608486e-05,0.0,0.06163242256550151,0.01350979848132891,0.0
A-I,@A211116@I211119,1.5811388300841898,1.5811388300841898,4.382688344061319e-05,5.257953060899806e-05,0.0006607394720529347,5.257953060899806e-05,0.0005467267428579405,4.54946155151893e-05,0.0,0.1012009382191896,0.019166181028230762,0.0
A-I,@A211116@I211122,1.5811388300841898,1.5811388300841898,4.4697200192972736e-05,3.913269854766715e-05,9.338424660685723e-05,3.913269854766715e-05,4.7458619708348804e-05,4.678514813697106e-05,0.0,0.05910224096481949,0.013862349317473719,0.0
A-A,@A211117@A211102,1.5811388300841898,1.5811388300841898,8.655511982826613e-05,7.393537475585245e-05,0.0021066139813450055,7.393537475585245e-05,0.0011115442881954429,0.00013151505855442356,0.0,0.06745001580856345,0.013866667437508832,0.0
A-A,@A211117@A211105,1.5811388300841898,1.5811388300841898,0.0012697076183171064,0.0011265888624757577,0.00042756491229405276,0.0011265888624757577,0.0008407206175695442,0.0013389627499259275,0.0,0.015328625472308783,0.008645946253647282,0.0
A-A,@A211117@A211108,1.5811388300841898,1.5811388300841898,3.827594643697054e-05,3.47988071626885e-05,0.011451458472994462,3.47988071626885e-05,0.008216042887275416,0.00023446930545020734,0.0,0.032897028661583505,0.0018991318337577556,0.0
A-A,@A211117@A211109,1.5811388300841898,1.5811388300841898,3.282867060836362e-05,0.0001469664143099852,0.006585524187564937,0.0001469664143099852,0.003981289286925952,0.00018151222515751987,0.0,0.03211117265248926,0.008688645432030573,0.0
A-A,@A211117@A211110,1.5811388300841898,1.5811388300841898,0.00021242102674593337,0.00026428206868725794,0.010057713756561166,0.00026428206868725794,0.005351275367826863,0.0002965773572449942,0.0,0.05780643724053511,0.015030341693704666,0.0
A-A,@A211117@A211112,1.5811388300841898,1.5811388300841898,8.278249907827005e-05,2.7692819102145857e-05,0.00838289564187871,2.7692819102145857e-05,0.005889523176367638,0.0003918608701131392,0.0,0.038435996759482186,0.015512171128538975,0.0
A-A,@A211117@A211115,1.5811388300841898,1.5811388300841898,0.00011736737232668477,0.00012448766939300902,0.010464310039553662,0.00012448766939300902,0.008087580074434738,0.000563545077525044,0.0,0.07339389084969439,0.014645244797918214,0.0
A-A,@A211117@A211116,1.5811388300841898,1.5811388300841898,0.00016166334645723493,0.00030496367304533436,0.00709095891071109,0.00030496367304533436,0.0017330624463980674,0.00018082064837175802,0.0,0.03057409339647884,0.03568950981067569,0.0
A-A,@A211117@A211118,1.5811388300841898,1.5811388300841898,2.4005811364379093e-05,2.2821993932000462e-05,0.0021042194920710667,2.2821993932000462e-05,0.0014052387330531304,4.747295676655245e-05,0.0,0.05634157156893067,0.009984724387677193,0.0
A-A,@A211117@A211122,1.5811388300841898,1.5811388300841898,1.3236803950725357e-05,4.928347449955807e-05,0.0019916742170262235,4.928347449955807e-05,0.0022643570828729575,1.9468515689822774e-05,0.0,0.1166904021151939,0.02373178809518763,0.0
A-A,@A211117@A211123,1.5811388300841898,1.5811388300841898,2.2418706430710686e-05,6.704565068064853e-05,0.002238918037118885,6.704565068064853e-05,0.001334489023762827,2.9042796073772258e-05,0.0,0.0703767404529518,0.02260858256220967,0.0
A-A,@A211117@A211125,1.5811388300841898,1.5811388300841898,4.383850969888014e-05,0.0006352390575499241,0.007994304019942921,0.0006352390575499241,0.0007676053077294181,6.126552049099793e-05,0.0,0.08388182697440531,0.018601762312445747,0.0
A-A,@A211117@A211206,1.5811388300841898,1.5811388300841898,0.0003211765794161739,0.00042285808842591017,0.0038084376693845825,0.00042285808842591017,0.0016015728337907566,0.0003419847366493545,0.0,0.03392663955139798,0.0018087803809839972,0.0
A-A,@A211117@A211208,1.5811388300841898,1.5811388300841898,2.5069614436000018e-05,2.8062473579589962e-05,0.004804547105526385,2.8062473579589962e-05,0.003375998990748374,5.088204993578816e-05,0.0,0.07654242009598543,0.012291619297316179,0.0
A-A,@A211117@A211223,1.5811388300841898,1.5811388300841898,3.30331407909166e-05,6.971855004026819e-05,0.002960908910332806,6.971855004026819e-05,0.002112550774009914,9.812447367477353e-05,0.0,0.02421877661949878,0.0065009774139162405,0.0
A-A,@A211117@A211225,1.5811388300841898,1.5811388300841898,0.00044623590768048477,0.0002366254352801344,0.0029983475794003994,0.0002366254352801344,0.001793815805026367,0.00049845308546242,0.0,0.02646987751884764,0.00841538179565067,0.0
A-A,@A211117@A211228,1.5811388300841898,1.5811388300841898,2.9338448845221596e-05,9.256848277192728e-05,0.014449195618697584,9.256848277192728e-05,0.011014397870970388,0.00025876648284248736,0.0,0.02368901561467136,0.01084916642102593,0.0
A-I,@A211117@I211102,1.5811388300841898,1.5811388300841898,7.924857924559631e-05,7.29483769943622e-05,0.0022125468535523964,7.29483769943622e-05,0.000976046719360064,0.00010777328913157518,0.0,0.07226287491992876,0.007994560348810137,0.0
A-I,@A211117@I211103,1.5811388300841898,1.5811388300841898,9.656353755252958e-05,6.912792321501689e-05,0.0009926781563689756,6.912792321501689e-05,0.0011016498576685372,9.010197985953862e-05,0.0,0.017592234603348748,0.008305611766155524,0.0
A-I,@A211117@I211104,1.5811388300841898,1.5811388300841898,0.001959290386043964,0.0014126335665201528,0.001001228963940668,0.0014126335665201528,0.0014825340823901526,0.002068844828666344,0.0,0.027763238948084124,0.007382524714184779,0.0
A-I,@A211117@I211108,1.5811388300841898,1.5811388300841898,2.6429578806250664e-05,2.4938403910617373e-05,0.003210577925337969,2.4938403910617373e-05,0.001815876749083305,0.00010156729536665748,0.0,0.0421789827352202,0.0163656661146267,0.0
A-I,@A211117@I211110,1.5811388300841898,1.5811388300841898,5.480205650914426e-05,0.00020051425728101236,0.0004484777540584285,0.00020051425728101236,0.0006550796678160403,5.831894710064274e-05,0.0,0.04531859957415481,0.006587087971878085,0.0
A-I,@A211117@I211112,1.5811388300841898,1.5811388300841898,2.7980686457420258e-05,0.00013295593324273773,0.005453131860483028,0.00013295593324273773,0.002072222458691456,7.953882500085524e-05,0.0,0.03343449946575898,0.008491227064325832,0.0
A-I,@A211117@I211115,1.5811388300841898,1.5811388300841898,5.15599868600457e-05,7.829327256192815e-05,0.002789084198737956,7.829327256192815e-05,0.0015821608502443385,7.199853502998032e-05,0.0,0.023335465127607934,0.01580236559666422,0.0
A-I,@A211117@I211118,1.5811388300841898,1.5811388300841898,2.7438319352162103e-05,2.9446465018801585e-05,0.004083843147976702,2.9446465018801585e-05,0.002756662735433709,6.673473783809053e-05,0.0,0.02877970324517827,0.00677035107350492,0.0
A-I,@A211117@I211119,1.5811388300841898,1.5811388300841898,2.173752149381229e-05,0.0001295112815372822,0.00855595544781374,0.0001295112815372822,0.006810708004849833,6.553461851615215e-05,0.0,0.060959456146311784,0.012068536811720498,0.0
A-I,@A211117@I211122,1.5811388300841898,1.5811388300841898,7.295382724213375e-05,3.8279544354284505e-05,0.002163436902979288,3.8279544354284505e-05,0.001200837659985433,9.128822345257674e-05,0.0,0.04025069200768133,0.008349048741720759,0.0
A-A,@A211118@A211102,1.5811388300841898,1.5811388300841898,0.011683311259281787,0.009677994459571524,0.005760342999663922,0.009677994459571524,0.010820844194760856,0.012270490418001774,0.0,0.043004123262366564,0.01835465037715061,0.0
A-A,@A211118@A211105,1.5811388300841898,1.5811388300841898,7.60352344698395e-05,0.0001589229387630088,0.0009944423002773344,0.0001589229387630088,0.0008494667363906696,7.951237253044865e-05,0.0,0.037355809974452224,0.01426322358790179,0.0
A-A,@A211118@A211108,1.5811388300841898,1.5811388300841898,6.748490858783346e-05,0.00011939392597123693,0.0006251164225366016,0.00011939392597123693,0.0005677431091055088,7.090726135145467e-05,0.0,0.030764842893377095,0.008376264012074381,0.0
A-A,@A211118@A211109,1.5811388300841898,1.5811388300841898,1.2478873878805622e-05,2.4864003169914717e-05,0.0006772646053127503,2.4864003169914717e-05,0.0005761002514663545,1.3401738903173772e-05,0.0,0.04113603967975519,0.008447274906391456,0.0
A-A,@A211118@A211110,1.5811388300841898,1.5811388300841898,0.008642858988337058,0.009900047652917248,0.007315132495200338,0.009900047652917248,0.012070516540406641,0.00922511987357854,0.0,0.023600987028478813,0.010200206228733806,0.0
A-A,@A211118@A211112,1.5811388300841898,1.5811388300841898,0.00023229390714313031,0.00011509049142504196,0.0033553140809713593,0.00011509049142504196,0.0018862049168533652,0.00023312530182010663,0.0,0.020298398562176634,0.00993349082170989,0.0
A-A,@A211118@A211115,1.5811388300841898,1.5811388300841898,0.00038148972559127315,0.00031166468968957505,0.002009917048672762,0.00031166468968957505,0.0007440624424404461,0.00040953631216923,0.0,0.020043186802187026,0.007758903753461804,0.0
A-A,@A211118@A211116,1.5811388300841898,1.5811388300841898,1.2697118514354418e-05,5.724197427300927e-05,0.00034416201581594346,5.724197427300927e-05,0.00018370170626208363,1.439083952105295e-05,0.0,0.02997264846522443,0.008422023765692165,0.0
A-A,@A211118@A211117,1.5811388300841898,1.5811388300841898,0.0001227725856847298,5.1592832791969733e-05,0.0004135421950761972,5.1592832791969733e-05,0.0002087176221883821,0.00012513440893506547,0.0,0.020431896906996507,0.008609612629915825,0.0
A-A,@A211118@A211122,1.5811388300841898,1.5811388300841898,4.0110077689030326e-05,2.5789730465359945e-05,0.000440503607767846,2.5789730465359945e-05,0.00011543580415850431,4.3085286664580106e-05,0.0,0.02392785954445222,0.008824906906879591,0.0
A-A,@A211118@A211123,1.5811388300841898,1.5811388300841898,0.009083388358632207,0.010076815941663852,0.0067267329883832295,0.010076815941663852,0.011905362588908166,0.009755367623852889,0.0,0.00878942918541606,0.011707750810356602,0.0
A-A,@A211118@A211125,1.5811388300841898,1.5811388300841898,4.630260048963199e-05,2.6443709318657444e-05,0.0004610023759671841,2.6443709318657444e-05,8.294463270169259e-05,4.9917748591310105e-05,0.0,0.025539821988772013,0.006575896796077494,0.0
A-A,@A211118@A211206,1.5811388300841898,1.5811388300841898,0.00012859918562899267,0.00037378340621585407,0.003317437004329416,0.00037378340621585407,0.002334422593735568,0.00013347722772090939,0.0,0.01913536212861272,0.011183982623117919,0.0
A-A,@A211118@A211208,1.5811388300841898,1.5811388300841898,5.5555311649160355e-05,0.0002720087191607175,0.0003232034481530604,0.0002720087191607175,0.00013346917235172037,5.99688976618224e-05,0.0,0.05037136845447098,0.011497896777452938,0.0
A-A,@A211118@A211223,1.5811388300841898,1.5811388300841898,8.0572585771903e-05,0.0001377402086838232,0.0016043992409527923,0.0001377402086838232,0.0006996304613674046,8.434460929905941e-05,0.0,0.03306528446773725,0.007591976856029071,0.0
A-A,@A211118@A211225,1.5811388300841898,1.5811388300841898,0.013917830549573884,0.012569081499360946,0.009405487194725096,0.012569081499360946,0.01625494731171814,0.014553315859612594,0.0,0.024384132914209888,0.0014953833508907072,0.0
A-A,@A211118@A211228,1.5811388300841898,1.5811388300841898,9.244308762223672e-05,0.00012705367130718464,0.002582269146135916,0.00012705367130718464,0.0020320098240860706,9.892803293882109e-05,0.0,0.02480465192081676,0.013029811885777298,0.0
A-I,@A211118@I211102,1.5811388300841898,1.5811388300841898,0.010127535506890521,0.008418032047543725,0.011186730594967963,0.008418032047543725,0.011461290131310808,0.010590206288387352,0.0,0.021983378152125806,0.01341729903037823,0.0
A-I,@A211118@I211103,1.5811388300841898,1.5811388300841898,0.00013666360890889217,0.00016647892817867182,0.0008258737669395972,0.00016647892817867182,0.0011501629733250904,0.000144665242968488,0.0,0.045106676477667335,0.012471587384602231,0.0
A-I,@A211118@I211104,1.5811388300841898,1.5811388300841898,0.000140922687090165,0.00012393920835045605,0.00018522888334506908,0.00012393920835045605,0.00023210448374308358,0.00015143610833734362,0.0,0.06570231010120987,0.03020398887289258,0.0
A-I,@A211118@I211108,1.5811388300841898,1.5811388300841898,7.129153224876944e-05,0.000129363294765351,0.00042449562839541003,0.000129363294765351,0.0011641136519640132,7.68766726541555e-05,0.0,0.02157689149116044,0.0070699254462408805,0.0
A-I,@A211118@I211110,1.5811388300841898,1.5811388300841898,0.009780429614758375,0.008104359575156997,0.013635048443331226,0.008104359575156997,0.015425109378150515,0.010198524086251787,0.0,0.040907973680030345,0.00867332206510282,0.0
A-I,@A211118@I211112,1.5811388300841898,1.5811388300841898,5.845826709487788e-05,6.572553347272658e-05,0.006444784193629532,6.572553347272658e-05,0.004238520969152972,5.393459388214561e-05,0.0,0.048567583705379995,0.008552183357796828,0.0
A-I,@A211118@I211115,1.5811388300841898,1.5811388300841898,4.02754382218862e-05,6.787333575270392e-05,0.00048544400692222123,6.787333575270392e-05,0.0001890769578524641,4.209898757141866e-05,0.0,0.037456393035528245,0.008428496535085981,0.0
A-I,@A211118@I211118,1.5811388300841898,1.5811388300841898,1.3696472113599973e-05,2.5055844466201837e-05,0.00019242898221271908,2.5055844466201837e-05,7.046896472746561e-05,1.4495341051425686e-05,0.0,0.031559313329983296,0.00836202061390567,0.0
A-I,@A211118@I211119,1.5811388300841898,1.5811388300841898,3.153882971014089e-05,5.345508637886281e-05,0.0003417907028725171,5.345508637886281e-05,0.00010205536804575025,3.338570391509953e-05,0.0,0.03286155560341867,0.018459385972545643,0.0
A-I,@A211118@I211122,1.5811388300841898,1.5811388300841898,0.012567127081315159,0.010008106026361221,0.013380651170897765,0.010008106026361221,0.018214667739345828,0.013228997950170008,0.0,0.03619656798314724,0.012870971577417215,0.0
A-A,@A211122@A211102,1.5811388300841898,1.5811388300841898,4.548493048193512e-05,1.7484321494592494e-05,0.001332050984299455,1.7484321494592494e-05,0.0004163567437383622,4.872453947784502e-05,0.0,0.10850349396971501,0.009567971231750209,0.0
A-A,@A211122@A211105,1.5811388300841898,1.5811388300841898,7.631204742549461e-05,0.00018934567547607056,0.006964832039421078,0.00018934567547607056,0.004586203026885842,6.827612795659987e-05,0.0,0.04049170389042997,0.00459775319462211,0.0
A-A,@A211122@A211108,1.5811388300841898,1.5811388300841898,7.145366623262268e-05,0.00020898660120908036,0.0007534043591459555,0.00020898660120908036,0.0003977824004414702,7.879755452201958e-05,0.0,0.06021367971183449,0.01136162000034315,0.0
A-A,@A211122@A211109,1.5811388300841898,1.5811388300841898,3.760783181176311e-05,3.327616605827151e-05,0.010064043581844005,3.327616605827151e-05,0.006176067265871678,5.583949175374942e-05,0.0,0.07021811774204258,0.008477105242378156,0.0
A-A,@A211122@A211110,1.5811388300841898,1.5811388300841898,0.0001573777197699455,0.0004243701754694927,0.0075592204903106724,0.0004243701754694927,0.0022836925908059527,0.00016928015099798485,0.0,0.05528898515228759,0.006714871213626933,0.0
A-A,@A211122@A211112,1.5811388300841898,1.5811388300841898,0.0007756687202798688,0.0013679452262839,0.0018953037120023708,0.0013679452262839,0.001811796816843051,0.0008371558535876613,0.0,0.05144765389755752,0.008535046576732978,0.0
A-A,@A211122@A211115,1.5811388300841898,1.5811388300841898,0.0003183975746287714,0.002312569584958941,0.0016884911722709931,0.002312569584958941,0.002027053863455208,0.0003419214223874979,0.0,0.0408978178007926,0.00026434291575765003,0.0
A-A,@A211122@A211116,1.5811388300841898,1.5811388300841898,0.00041928133845436623,0.0009095038887771865,0.0010546529119087973,0.0009095038887771865,0.001227720898782936,0.0004451039670228954,0.0,0.08479003343570121,0.011006185594442086,0.0
A-A,@A211122@A211117,1.5811388300841898,1.5811388300841898,5.1384520982162563e-05,4.9897797922276484e-05,0.0007544085609327123,4.9897797922276484e-05,0.00021885557000408967,5.279035837482823e-05,0.0,0.06335235035777143,0.01452348748490728,0.0
A-A,@A211122@A211118,1.5811388300841898,1.5811388300841898,1.0627491020054906e-05,1.0037385000160473e-05,0.0004683679429650321,1.0037385000160473e-05,8.533048333528955e-05,1.1210751356306432e-05,0.0,0.0790148100768674,0.017046564753028164,0.0
A-A,@A211122@A211123,1.5811388300841898,1.5811388300841898,1.945135789307959e-05,6.974446049917407e-05,7.472332054184813e-05,6.974446049917407e-05,6.656485181160477e-05,2.093266620280528e-05,0.0,0.08377828669663041,0.007886027462086739,0.0
A-A,@A211122@A211125,1.5811388300841898,1.5811388300841898,0.0001279998074374598,0.00023802565769646014,0.0009565454292383083,0.00023802565769646014,0.0003015104091465218,0.00013536443143336092,0.0,0.0345421733038315,0.007257161886166785,0.0
A-A,@A211122@A211206,1.5811388300841898,1.5811388300841898,0.00010805629232949948,0.00031985618867510303,0.0005355818567897821,0.00031985618867510303,0.0003212862275581557,0.00011709188139440124,0.0,0.06287074800520386,0.020859415296212366,0.0
A-A,@A211122@A211208,1.5811388300841898,1.5811388300841898,3.292068446644203e-05,4.585540559028257e-05,0.0007734981597631809,4.585540559028257e-05,0.00026765141323917605,3.570443762147394e-05,0.0,0.0823911636182557,0.002653092271090704,0.0
A-A,@A211122@A211223,1.5811388300841898,1.5811388300841898,1.8617845571873098e-05,6.11600590767695e-05,0.002066925656377391,6.11600590767695e-05,0.0008561951096396455,1.9321458604377106e-05,0.0,0.03644236272862355,0.01396892538185743,0.0
A-A,@A211122@A211225,1.5811388300841898,1.5811388300841898,0.00010480273796192326,9.572939730770815e-05,0.0014719687852605195,9.572939730770815e-05,0.000941701430870584,0.0001033575887542477,0.0,0.020082542691139484,0.011446236633683809,0.0
A-A,@A211122@A211228,1.5811388300841898,1.5811388300841898,0.00018527765329184848,0.00022033945245229138,0.010240085842108237,0.00022033945245229138,0.007665682832123029,0.00015564239183698574,0.0,0.05229644425929839,0.006165514407183072,0.0
A-I,@A211122@I211102,1.5811388300841898,1.5811388300841898,8.52163410707682e-05,0.00018868872058548032,0.0008458228562500815,0.00018868872058548032,0.00038038854140657013,9.321411359463463e-05,0.0,0.11028193534464287,0.0396607222797395,0.0
A-I,@A211122@I211103,1.5811388300841898,1.5811388300841898,6.93419967473153e-05,0.0002239977529453518,0.000977661466854087,0.0002239977529453518,0.0005601535781894699,7.119979590465871e-05,0.0,0.046614828178518405,0.007252047527339866,0.0
A-I,@A211122@I211104,1.5811388300841898,1.5811388300841898,0.00017026016677191904,0.00043891168706767717,0.002336595181229996,0.00043891168706767717,0.0027072089208101295,0.00017065551136909895,0.0,0.04103855160399954,0.00751730843640202,0.0
A-I,@A211122@I211108,1.5811388300841898,1.5811388300841898,4.710419685388115e-05,0.000320892560225418,0.0026933498904258223,0.000320892560225418,0.0036747145588136316,2.8331177646320648e-05,0.0,0.06105205891617121,0.016642009091570226,0.0
A-I,@A211122@I211110,1.5811388300841898,1.5811388300841898,0.00020449489146357022,0.0007707253607204756,0.0027056565574474422,0.0007707253607204756,0.0022729958557318776,0.00023902969043922956,0.0,0.0648953397011884,0.002562840780608175,0.0
A-I,@A211122@I211112,1.5811388300841898,1.5811388300841898,0.00019046907615041895,0.0009260242703226161,0.002776035945163186,0.0009260242703226161,0.002610941216086842,0.00020918528399550872,0.0,0.040212631575656924,0.018253238467499877,0.0
A-I,@A211122@I211115,1.5811388300841898,1.5811388300841898,0.00014329042854832784,0.0007317691854087546,0.001145613836593919,0.0007317691854087546,0.0009120325930848035,0.0001500471341254536,0.0,0.03810103902188568,0.01794715307881567,0.0
A-I,@A211122@I211118,1.5811388300841898,1.5811388300841898,3.465107427635205e-05,4.7911550387200506e-05,0.0006034274034275804,4.7911550387200506e-05,0.00034804918723641134,3.70163147527442e-05,0.0,0.05917894538226834,0.007621352955949572,0.0
A-I,@A211122@I211119,1.5811388300841898,1.5811388300841898,2.801433071946997e-05,5.805838078393119e-05,0.007990394367816627,5.805838078393119e-05,0.006737818621943435,3.0686837078553544e-05,0.0,0.08332865396717047,0.010311136708413934,0.0
A-I,@A211122@I211122,1.5811388300841898,1.5811388300841898,3.413561931424322e-05,0.00010203456775553072,0.00043089135470119884,0.00010203456775553072,0.0002637256841863824,3.600521233024741e-05,0.0,0.06724215871029718,0.013991261526667683,0.0
A-A,@A211123@A211102,1.5811388300841898,1.5811388300841898,0.00013528348401356467,0.00031564387916359885,0.001560784292318899,0.00031564387916359885,0.0006658361581428853,0.00014348979146626114,0.0,0.02917652667969116,0.00902782759859253,0.0
A-A,@A211123@A211105,1.5811388300841898,1.5811388300841898,0.00038929687886082837,0.0003326747052763943,0.0032016128796142672,0.0003326747052763943,0.0035905604302481323,0.00036446878902655986,0.0,0.08932710691427564,0.008885931252895217,0.0
A-A,@A211123@A211108,1.5811388300841898,1.5811388300841898,0.0001601484480929636,7.918590085241459e-05,0.0007378628652198111,7.918590085241459e-05,0.00024856267353416054,0.00017338867207644345,0.0,0.08961414275544781,0.01426615547905209,0.0
A-A,@A211123@A211109,1.5811388300841898,1.5811388300841898,0.00012458264659335834,0.0003652855264491408,0.003619995876336813,0.0003652855264491408,0.004809734174723759,0.00013747894387973009,0.0,0.081381825334071,0.021013677347079405,0.0
A-A,@A211123@A211110,1.5811388300841898,1.5811388300841898,0.00021680250164053184,0.0003474815501699596,0.0043721664606717146,0.0003474815501699596,0.0026475795101027644,0.00026284489930787993,0.0,0.03396186019094284,0.010284841193111608,0.0
A-A,@A211123@A211112,1.5811388300841898,1.5811388300841898,0.0003325884325377997,0.00044521605344650245,0.006636962071990296,0.00044521605344650245,0.004527270015454735,0.0003723140614319665,0.0,0.0652117857262958,0.015815740393350614,0.0
A-A,@A211123@A211115,1.5811388300841898,1.5811388300841898,7.23761235879601e-05,0.0002741547237730732,0.006558231484734347,0.0002741547237730732,0.003725354761187443,6.843353387682922e-05,0.0,0.06572411929445593,0.007330844495810655,0.0
A-A,@A211123@A211116,1.5811388300841898,1.5811388300841898,3.2679022327737515e-05,7.140680130914817e-05,0.0007386775237834027,7.140680130914817e-05,0.00020602112434860346,3.363389384904909e-05,0.0,0.06545633298739532,0.009993563285702937,0.0
A-A,@A211123@A211117,1.5811388300841898,1.5811388300841898,0.00028547044133645985,0.0002838052249787085,0.0021312462505436976,0.0002838052249787085,0.0010819806668382363,0.0003003022622775526,0.0,0.04315772760056628,0.00949554582439663,0.0
A-A,@A211123@A211118,1.5811388300841898,1.5811388300841898,7.086597718264432e-05,0.00018799941124360826,7.392379383486372e-05,0.00018799941124360826,0.0002043178703660653,7.537749238435599e-05,0.0,0.24961917927613025,0.020253418911046327,0.0
A-A,@A211123@A211122,1.5811388300841898,1.5811388300841898,2.7014971444153786e-05,8.61454276986052e-05,0.005015139410287321,8.61454276986052e-05,0.0027339171173332007,3.074522592591932e-05,0.0,0.06473593028747851,0.029027416859088384,0.0
A-A,@A211123@A211125,1.5811388300841898,1.5811388300841898,9.459489675694692e-05,0.00010876235780114284,0.007961303047200675,0.00010876235780114284,0.004454272172071486,8.223042324210769e-05,0.0,0.025505549388982952,0.007549385808993181,0.0
A-A,@A211123@A211206,1.5811388300841898,1.5811388300841898,5.3318306158075366e-05,0.00010079430368696851,0.0015064298268634036,0.00010079430368696851,0.0008175996751079417,6.319410608592443e-05,0.0,0.03516272933358899,0.00967241380373328,0.0
A-A,@A211123@A211208,1.5811388300841898,1.5811388300841898,2.0731988762151828e-05,5.749477150840563e-05,0.006111162015603151,5.749477150840563e-05,0.0037897163822022684,3.5579210089200654e-05,0.0,0.04991426196795716,0.014013611371230607,0.0
A-A,@A211123@A211223,1.5811388300841898,1.5811388300841898,0.015541366538157754,0.012348267261498614,0.0075112270440075585,0.012348267261498614,0.00798928091514812,0.016166341426986353,0.0,0.08696175263420602,0.011363406517000262,0.0
